"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/409d6565-8384-54dd-88d6-27a09dd1f833","http://www.politifact.com/truth-o-meter/statements/2015/aug/07/ted-cruz/ted-cruz-most-gop-candidates-have-supported-amnest/","Ted Cruz","'A majority of the candidates on this stage have supported amnesty ... I have never supported amnesty.'","Ted Cruz: most GOP candidates 'have supported amnesty'","Candidate Biography",2015-08-06
"http://data.gesis.org/claimskg/creative_work/dbfbd611-b3d1-583e-b8c4-db7ae6351f8a","http://www.politifact.com/truth-o-meter/statements/2015/jul/20/donald-trump/donald-trump-says-if-youre-syria-and-christianyou-/","Donald Trump","'If you're from Syria and you're a Christian, you cannot come into this country' as a refugee.","Donald Trump says if you're from Syria and a Christian, you can't come to the U.S. as a refugee","Foreign Policy,Religion",2015-07-11
"http://data.gesis.org/claimskg/creative_work/c9f0da81-b27e-56ec-ac51-e766ea63daf1","http://www.politifact.com/texas/statements/2018/jun/18/ted-cruz/ted-cruz-says-child-parent-separations-border-tied/","Ted Cruz","'There’s actually a court order that prevents keeping the kids with the parents when you put the parents in jail.'","Ted Cruz says child-parent separations at border tied to a court order","Children,Crime,Legal Issues",2018-06-11
"http://data.gesis.org/claimskg/creative_work/11ed91fd-1d29-5f21-8833-7e542db955ce","http://www.politifact.com/truth-o-meter/statements/2017/jan/17/luke-messer/rep-luke-messer-correct-2006-act-allows-border-wal/","Luke Messer","'By funding the authorization that’s already happened a decade ago (in the Secure Fence Act of 2006), we could start the process of meeting Mr. Trump’s campaign pledge to secure the border.'","Rep. Luke Messer is correct, 2006 act allows the construction of a border wall","Homeland Security",2017-01-05
"http://data.gesis.org/claimskg/creative_work/a1658c92-6d3a-584c-b4b0-bc442239d8f7","http://www.politifact.com/global-news/statements/2017/feb/09/blog-posting/fake-news-dangles-visa-free-travel-ghanamalawi/","Bloggers","Says President Donald Trump 'signs a visa-free travel policy' for Ghana and Malawi.","Fake news dangles visa-free travel for Ghana/Malawi","Foreign Policy,Fake news",2017-01-30
"http://data.gesis.org/claimskg/creative_work/ae64ff91-add3-571a-8c5b-145784bfe262","http://www.politifact.com/texas/statements/2010/jan/13/rick-perry/perry-says-1000-people-move-texas-daily/","Rick Perry","'More than 1,000 people ... move to Texas every day.'","Perry says 1,000 people move to Texas daily","States,Census",2009-12-29
"http://data.gesis.org/claimskg/creative_work/315a4270-57fe-5976-9c99-a59ab2c526d1","http://www.politifact.com/truth-o-meter/statements/2015/apr/14/people-american-way/did-marco-rubio-vote-deport-dreamers/","People for the American Way","Says Marco Rubio 'voted to deport' young people known as Dreamers.","Did Marco Rubio vote to deport Dreamers?","Voting Record",2015-04-13
"http://data.gesis.org/claimskg/creative_work/13c33b62-747b-55c0-bcc0-35f8e215cec3","http://www.politifact.com/punditfact/statements/2016/dec/05/blog-posting/fake-news-alert-claim-famed-latina-trump-supporter/","Bloggers","Latina who enthusiastically supported Donald Trump on stage in Las Vegas in October 2015 has been deported.","Fake news alert: Claim that famed Latina Trump supporter has been deported is wrong","Fake news",2015-10-09
"http://data.gesis.org/claimskg/creative_work/2fcce611-1db5-5fc1-a9fb-beee1adf2afc","http://www.politifact.com/texas/statements/2016/sep/02/sean-hannity/sean-hannity-says-illegal-immigrants-account-75-pe/","Sean Hannity","Says that in 2015, 'illegal' immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes.","Sean Hannity says illegal immigrants account for up to 75 percent of convictions for selected crimes","Crime,Criminal Justice",2016-08-23
"http://data.gesis.org/claimskg/creative_work/5038a13d-9759-51af-84f4-2a1c8869ac90","http://www.politifact.com/texas/statements/2018/jan/25/dan-patrick/dan-patrick-airs-unsupported-claim-about-566000-cr/","Dan Patrick","Says '566,000 crimes' were 'made in Texas by criminal aliens in the last 6 years.'","Dan Patrick airs unsupported claim about 566,000 'crimes made' by 'criminal aliens' in recent years","Crime,Criminal Justice",2018-01-04
"http://data.gesis.org/claimskg/creative_work/d9ee7773-568e-592c-8400-dd9ad10c6e1f","http://www.politifact.com/truth-o-meter/statements/2016/oct/20/donald-trump/donald-trump-says-hillary-clinton-wants-have-open-/","Donald Trump","Says Hillary Clinton 'wants to have open borders.'","Donald Trump says Hillary Clinton wants to have open borders","Homeland Security,Crime,Foreign Policy,Human Rights",2016-10-19
"http://data.gesis.org/claimskg/creative_work/ebaa878f-2370-559e-9c2e-9aa11faae728","http://www.politifact.com/truth-o-meter/statements/2010/jun/03/glenn-beck/glenn-beck-says-president-obama-out-step-nation-ar/","Glenn Beck","'Sixty-four percent of Americans support the Arizona immigration law.''","Glenn Beck says President Obama is out of step with the nation on Arizona's immigration law","Pundits",2010-05-27
"http://data.gesis.org/claimskg/creative_work/5afbffcd-5923-573a-960e-8263f019c467","http://www.politifact.com/florida/statements/2017/jan/31/mario-diaz-balart/trumps-immigration-ban-comparable-obamas-cuba-rule/","Mario Diaz-Balart","Says former President Barack Obama 'took similar action against Cuban refugees' as President Donald Trump did in his executive order.","Is Trump's immigration ban comparable to Obama's Cuba rule change?","Terrorism",2017-01-30
"http://data.gesis.org/claimskg/creative_work/559d91fb-7f10-5555-ac7b-03e64260852c","http://www.politifact.com/california/statements/2018/mar/07/jeff-sessions/jeff-sessions-misleading-claim-california-bans-pol/","Jeff Sessions","'California won’t let law enforcement officers like you and your people transfer prisoners to ICE custody or even to communicate with ICE that you’re about to release them from your custody — people that ICE is looking for.'","Jeff Sessions’ misleading claim: California bans police cooperation with ICE","States,Crime,Public Safety",2018-03-07
"http://data.gesis.org/claimskg/creative_work/847ca3cb-6c20-5720-87fb-2f4e0e19167a","http://www.politifact.com/punditfact/statements/2018/apr/05/blog-posting/no-chuck-schumer-didnt-say-it-racist-only-allow-ci/","Bloggers","Says Chuck Schumer said 'it’s racist to only allow citizens to vote.'","No, Chuck Schumer didn't say it is racist to only allow citizens to vote","Elections",2018-04-03
"http://data.gesis.org/claimskg/creative_work/56a1c258-4faa-5c1b-bac8-b9d7e19efdd2","http://www.politifact.com/truth-o-meter/statements/2014/jul/14/steve-king/rep-steve-king-says-obamas-37-billion-plan-regardi/","Steve King","Says 'nothing' in Obama’s $3.7 billion request to address the child immigrant situation 'actually secures the border.'","Rep. Steve King says Obama's $3.7 billion immigration plan has no border security measures","Federal Budget,Corrections and Updates",2014-07-10
"http://data.gesis.org/claimskg/creative_work/9020acf8-9d67-5a6e-88b2-000ec446a307","http://factscan.ca/chris-alexander-one-in-ten-resettled-refugees/","Chris Alexander","Chris Alexander: 'We take one in ten resettled refugees annually.' - FactsCanada","Chris Alexander: """"We take one in ten resettled refugees annually."""" - FactsCanada","CPC,Iraq & Syria,Chris Alexander",2015-09-02
"http://data.gesis.org/claimskg/creative_work/7604526a-d955-501c-abc4-a60429076bb9","http://www.politifact.com/truth-o-meter/statements/2019/jun/21/donald-trump/donald-trump-again-falsely-says-obama-had-family-s/","Donald Trump","'When I became president, President Obama had a separation policy. I didn’t have it. He had it.'","Donald Trump, again, falsely says Obama had family separation policy","Homeland Security",2019-06-20
"http://data.gesis.org/claimskg/creative_work/5ad28b59-532f-504e-8880-58d6dc1a6286","http://www.politifact.com/florida/statements/2013/apr/01/chain-email/email-florida-teacher-says-dominican-student/","Chain email","College students 'who are NOT U.S. Citizens and who get the PELL Grant' plan to return to their home countries after getting free gas cards and child care.","Email from 'a Florida teacher' says Dominican student takes free school aid before returning home","Welfare",2013-03-28
"http://data.gesis.org/claimskg/creative_work/b3dd4c5e-fb13-5fe1-a0b7-f37f2b516d08","http://www.politifact.com/texas/statements/2015/nov/20/greg-abbott/greg-abbott-claims-syrians-caught-mexico-border-re/","Greg Abbott","'8 Syrians caught at Texas border in Laredo.'","Greg Abbott claims Syrians 'caught' at Mexico border, a reminder of needed vigilance","Homeland Security",2015-11-18
"http://data.gesis.org/claimskg/creative_work/55d8761f-872d-5e6e-85be-66947141f8b8","http://www.politifact.com/truth-o-meter/statements/2016/nov/15/donald-trump/trump-misleads-number-criminal-immigrants-illegall/","Donald Trump","Says there are 'probably 2 million, it could be even 3 million' criminal immigrants in the country illegally.","Trump misleads in number of criminal immigrants illegally in country","Homeland Security",2016-11-13
"http://data.gesis.org/claimskg/creative_work/07361088-bf14-5521-9581-4ab083a6d42e","http://www.politifact.com/texas/statements/2018/oct/25/donald-trump/mostly-false-donald-trump-claim-beto-orourke-voted/","Donald Trump","Says Beto O’Rourke 'voted to shield MS-13 gang members from deportation.'","Mostly False: Donald Trump claim that Beto O'Rourke voted to shield MS-13 members from deportation","Crime,Criminal Justice",2018-10-22
"http://data.gesis.org/claimskg/creative_work/e58565cd-4b68-5083-a9eb-011d129b9b2b","http://www.politifact.com/punditfact/statements/2018/aug/01/infowars/misleading-infowars-story-says-un-plans-flood-amer/","Infowars","'Revealed: UN plan to flood America with 600 million migrants.'","Misleading Infowars story says UN plans to 'flood America with 600 million migrants'","Fake news",2018-07-24
"http://data.gesis.org/claimskg/creative_work/aa572bb8-c441-5148-97c2-84792267def1","http://www.politifact.com/facebook-fact-checks/statements/2019/jan/02/blog-posting/did-hillary-clinton-say-migrant-children-should-be/","Bloggers","'Hillary on child aliens in 2014: Send them back.'","Did Hillary Clinton in 2014 say migrant children should be sent back to their countries?","Homeland Security",2018-12-17
"http://data.gesis.org/claimskg/creative_work/be7b79d0-0d80-55f5-b72e-b0469814f724","http://www.politifact.com/texas/statements/2010/aug/05/rick-perry/perry-says-violence-mexico-reaching-el-paso-bullet/","Rick Perry","Because of violence spreading from Mexico, 'you’ve got bullets hitting the city hall in El Paso. You’ve got bombs exploding in El Paso.'","Rick Perry says violence from Mexico reaching El Paso, with bullets flying and bombs exploding","Homeland Security,Drugs,Crime",2010-07-28
"http://data.gesis.org/claimskg/creative_work/0e33df59-765d-5a16-aff5-f0109e412122","http://www.politifact.com/georgia/statements/2013/may/03/lindsey-graham/graham-points-hard-fill-jobs-immigration-debate/","Lindsey Graham","South Carolina has a labor shortage, specifically in the meatpacking industry.","Graham points to hard-to-fill jobs in immigration debate","Jobs",2013-02-14
"http://data.gesis.org/claimskg/creative_work/6a869c36-dca6-5fa7-a3ea-4a11baf5df88","http://www.politifact.com/texas/statements/2014/aug/08/juan-chuy-hinojosa/does-rio-grande-valley-have-less-crime-major-texas/","Juan """"Chuy"""" Hinojosa","'We have less crime in the (Rio Grande) Valley than we do in other major Texas cities.'","Does Rio Grande Valley have less crime than major Texas cities? Depends on the crime","Crime,Criminal Justice",2014-07-21
"http://data.gesis.org/claimskg/creative_work/47437e95-1bf3-5526-b29c-256a85e1eb9c","http://www.politifact.com/florida/statements/2010/oct/24/marco-rubio/marco-rubio-fires-back-charlie-crist-attacks/","Marco Rubio","Charlie Crist 'attacks me for positions he held, like, six months ago, (when) he was running in the Republican primary.'","Marco Rubio fires back at Charlie Crist attacks","Families,Social Security",2010-10-24
"http://data.gesis.org/claimskg/creative_work/992f82df-459b-5b9a-97a5-fccf89a2a150","http://www.politifact.com/punditfact/statements/2015/sep/08/jorge-ramos/ramos-40-undocumented-immigrants-come-air/","Jorge Ramos","'Almost 40 percent of all (undocumented) immigrants come by plane and they overstay their visas.'","Ramos: 40% of undocumented immigrants come by air","Corrections and Updates",2015-09-02
"http://data.gesis.org/claimskg/creative_work/24320ac4-c4a2-5a8a-a2c1-4778eb196af6","http://www.politifact.com/california/statements/2019/apr/03/blog-posting/holy-guacamole-would-america-really-run-out-avocad/","Bloggers","Americans 'would run out of avocados in three weeks' if imports from Mexico were stopped due to a border closure.","Holy Guacamole: Would America really ‘run out of avocados’ if Trump closes the border?","Agriculture,Food",2019-04-01
"http://data.gesis.org/claimskg/creative_work/5351d883-0ddf-5c8d-854a-3f566b13bc22","http://www.politifact.com/truth-o-meter/statements/2017/apr/18/donald-trump/trump-falsely-claims-obama-policies-blame-growth-m/","Donald Trump","'The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!'","Trump falsely claims Obama policies to blame for growth of MS-13 gang in the U.S.","Homeland Security,Crime",2017-04-18
"http://data.gesis.org/claimskg/creative_work/06312b87-deda-5eb8-be80-5b2ca9d167b0","http://www.politifact.com/facebook-fact-checks/statements/2019/aug/06/viral-image/no-ice-didnt-check-immigration-papers-immediately-/","Viral image","'ICE just rolled up to the school where the families are reunifying after the El Paso shooting to check citizenship papers.'","No, ICE didn't check immigration papers immediately after El Paso shooting","Crime",2019-08-03
"http://data.gesis.org/claimskg/creative_work/bd8ae066-74ec-5278-8124-e61d628a8777","http://www.politifact.com/florida/statements/2010/nov/15/jeb-bush/jeb-bush-says-rick-scott-won-florida-hispanic-vote/","Jeb Bush","'Rick Scott got a majority of the Hispanic vote in Florida.'","Jeb Bush says Rick Scott won Florida Hispanic vote, bucking national trend","Elections",2010-11-14
"http://data.gesis.org/claimskg/creative_work/3f1cbd47-70a2-5657-8228-474fa4b95156","http://www.politifact.com/texas/statements/2016/may/04/john-carter/john-carter-says-barack-obama-wants-house-illegal-/","John Carter","'This is not a joke: the president wants to house illegal aliens on our nation’s military installations.'","John Carter says Barack Obama wants to house 'illegal aliens' on military installations","Children,Military",2016-03-10
"http://data.gesis.org/claimskg/creative_work/09aeb22e-a970-5316-b930-94411295bafe","http://www.politifact.com/truth-o-meter/statements/2010/apr/12/jon-kyl/yuma-daily-newspaper-quoted-kyl-saying-republican/","Jon Kyl","Says he did not say Republicans would filibuster immigration reform.","Yuma's daily newspaper quoted Kyl saying Republicans would filibuster","This Week - ABC News",2010-04-11
"http://data.gesis.org/claimskg/creative_work/7893d34f-32c0-54d8-be47-b003ad46be26","http://www.politifact.com/truth-o-meter/statements/2010/sep/17/sharron-angle/sharron-angle-says-harry-reid-wants-give-illegals-/","Sharron Angle","Harry Reid has voted 'to give illegals Social Security benefits even for the time they were here illegally.'","Sharron Angle says Harry Reid wants to give illegals Social Security benefits","Message Machine 2010,Social Security",2010-09-14
"http://data.gesis.org/claimskg/creative_work/5002a545-670e-542f-81cb-6f6d91511187","http://www.politifact.com/facebook-fact-checks/statements/2019/feb/08/viral-image/theres-no-evidence-muslim-immigrants-are-responsib/","Viral image","Muslim immigrants were responsible for 11,000 of 13,000 knife attacks in London in the past 12 months.","There's no evidence that Muslim immigrants are responsible for most of London's knife attacks","Crime,Religion",2019-02-04
"http://data.gesis.org/claimskg/creative_work/05616a2c-9b40-5d4d-9838-5067e79c562a","http://www.politifact.com/truth-o-meter/statements/2018/jul/23/kirstjen-nielsen/dhs-kirstjen-nielsen-falsely-says-there-are-billbo/","Kirstjen Nielsen","'There are billboards in Central America in the Northern Triangle countries advertising how to grab a kid to get into the United States illegally.'","Kirstjen Nielsen falsely says there are billboards in Central America on illegal immigration","Homeland Security",2018-07-19
"http://data.gesis.org/claimskg/creative_work/61f830e9-8d4d-5c4f-856b-a06fe8cc0817","http://www.politifact.com/wisconsin/statements/2018/jun/20/leah-vukmir/has-trump-backer-and-senate-candidate-leah-vukmir-/","Leah Vukmir","On separating families at the border.","Has Trump backer and Senate candidate Leah Vukmir changed position on separating families at border?","Children,Homeland Security,Families,Criminal Justice,Legal Issues",2018-06-19
"http://data.gesis.org/claimskg/creative_work/5d5f712d-ec13-5bec-9566-6a7002798a89","http://www.politifact.com/truth-o-meter/statements/2017/feb/14/stephen-miller/did-court-find-no-indication-terrorism-seven/","Stephen Miller","'I'm calling into question the accuracy of the ruling. The district judge in Seattle said there was no indication of terrorism from these seven countries in our country.'","Did court find no indication of terrorism from seven nations in Trump order?","Foreign Policy,Terrorism,Legal Issues",2017-02-12
"http://data.gesis.org/claimskg/creative_work/bb45fa67-b87f-5e32-a06e-9352883e0719","http://www.politifact.com/facebook-fact-checks/statements/2018/dec/20/blog-posting/meme-mischaracterizes-chuck-schumers-record-border/","Bloggers","Says Sen. Chuck Schumer in 2014 'helped put together and signed a $25 billion deal to fund a border wall' and now opposes Trump's $5 billion request for a border wall 'just because he's a Republican.' ​","Meme mischaracterizes Chuck Schumer's record on border security funding","Homeland Security",2018-12-17
"http://data.gesis.org/claimskg/creative_work/b64c684f-908d-5880-9763-44a413984f43","http://www.politifact.com/florida/statements/2017/jun/22/ainsley-earhardt/following-trump-voter-fraud-allegations-claim-57-m/","Ainsley Earhardt","'5.7 million -- that’s how many illegal immigrants might have voted' in 2008.","Following Trump voter fraud allegations, claim that 5.7 million noncitizens voted is wrong","Elections",2017-06-20
"http://data.gesis.org/claimskg/creative_work/75d5df47-f60a-54f9-b3fb-d3e64aed79d8","http://www.politifact.com/truth-o-meter/statements/2013/jul/01/bill-maher/bill-maher-said-immigration-bill-will-make-border-/","Bill Maher","If it is enacted, the Senate immigration bill is 'going to make the Border Patrol bigger than the FBI -- you could put one agent every 250 feet.'","Bill Maher says the immigration bill will """"make the Border Patrol bigger than the FBI -- you could put one agent every 250 feet""""","Pundits",2013-06-21
"http://data.gesis.org/claimskg/creative_work/3367f51e-8444-508f-921a-4b3e41d2f99d","http://www.politifact.com/truth-o-meter/statements/2014/jul/18/phil-gingrey/rep-phil-gingrey-says-migrants-may-be-bringing-ebo/","Phil Gingrey","Amid the 'crisis at our southern border,' there are 'reports of illegal migrants carrying deadly diseases such as … Ebola virus.'","Rep. Phil Gingrey says migrants may be bringing Ebola virus through the U.S.-Mexico border","Ebola",2014-07-07
"http://data.gesis.org/claimskg/creative_work/1a251d23-cc79-5631-adac-56ce4a983519","http://www.politifact.com/texas/statements/2016/sep/28/tom-delay/tom-delay-says-most-illegal-immigrants-draw-welfar/","Tom DeLay","Says most illegal immigrants draw 'welfare benefits, they’re sending their kids to school, they’re using the public services.'","Tom DeLay says most illegal immigrants draw 'welfare benefits,' send children to public schools","Welfare",2016-09-01
"http://data.gesis.org/claimskg/creative_work/9cc6c0d2-1305-5f5e-bea6-3f647b2269e9","http://www.politifact.com/facebook-fact-checks/statements/2019/jan/09/blog-posting/claim-about-63000-americans-being-killed-illegal-i/","Bloggers","'Since 2001, 63,000 of us were murdered by illegal aliens.'  ​","Claim about 63,000 Americans being killed by illegal immigrants is still wrong","Fake news",2018-12-31
"http://data.gesis.org/claimskg/creative_work/fd432004-3f9d-55eb-bdba-46c224c787c7","http://www.politifact.com/truth-o-meter/statements/2017/jul/24/jeff-sessions/jeff-sessions-mischaracterizes-study-sanctuary-cit/","Jeff Sessions","'According to a recent study from the University of California Riverside, (sanctuary) cities with these policies have more violent crime on average than those that don’t.'","Jeff Sessions cites study on sanctuary cities, researchers say he misrepresented it","Homeland Security,Crime",2017-07-12
"http://data.gesis.org/claimskg/creative_work/2ad4a079-5eee-5832-b858-58cfd8be07a0","http://www.politifact.com/texas/statements/2014/feb/06/todd-staples/grants-staples-agency-were-small-part-existing-bor/","Todd Staples","'Savings that I achieved' helped fund cameras on the border. 'As a result, more than 21,500 arrests have been made and 46 tons of narcotics confiscated.'","Grants from Staples’ agency were small part of existing border camera program","State Finances,Crime,State Budget",2014-01-13
"http://data.gesis.org/claimskg/creative_work/0715d0ee-a50b-5c83-8b79-afdcc8b82843","http://www.politifact.com/truth-o-meter/statements/2018/oct/08/donald-trump/donald-trump-falsely-claims-theres-open-borders-bi/","Donald Trump","'Every single Democrat in the U.S. Senate has signed up for the open borders, and it's a bill, it's called the ‘open borders bill.’'","Donald Trump falsely claims there's an 'open borders bill' backed by Democrats","Homeland Security",2018-10-06
"http://data.gesis.org/claimskg/creative_work/6c492b1a-bd6c-5265-8e7e-a8333ea42900","http://www.politifact.com/truth-o-meter/statements/2017/may/31/john-kelly/are-there-us-embassies-countries-listed-trumps-tra/","John Kelly","'Many of the countries in question (in Trump’s travel ban) don't even have a U.S. embassy there to help us vet.'","Are there U.S. embassies in countries listed in Trump's travel ban?","Homeland Security",2017-05-28
"http://data.gesis.org/claimskg/creative_work/367723b3-a343-5eb1-b8de-5bdb89aedd5b","http://www.politifact.com/california/statements/2018/feb/07/travis-allen/travis-allen-repeats-false-claim-californians-over/","Travis Allen","'Californians are overwhelmingly against this concept of the illegal sanctuary state.'","Travis Allen gets it wrong, again, on support for California's sanctuary state law","States,Crime,Criminal Justice,Polls and Public Opinion,Public Safety,The 2018 California Governor's Race",2018-02-01
"http://data.gesis.org/claimskg/creative_work/22d0e0e0-b690-50df-b411-315a27f4b5ee","http://www.politifact.com/truth-o-meter/statements/2014/nov/21/barack-obama/are-barack-obamas-immigration-moves-kinds-actions-/","Barack Obama","'The actions I’m taking' are 'the kinds of actions taken by every single Republican president and every single Democratic president for the past half-century.'","Are Barack Obama's immigration moves 'the kinds of actions' taken by presidents for 50 years?","Legal Issues",2014-11-20
"http://data.gesis.org/claimskg/creative_work/0df99513-2c4e-552f-b00a-21e11b50c257","http://www.politifact.com/truth-o-meter/statements/2010/apr/28/john-huppenthal/arizona-immigration-law-requires-police-see-crime-/","John Huppenthal","Under the new Arizona immigration law, police can't stop someone to check their immigration status unless they think they see something illegal.","Arizona immigration law requires police to see a crime before checking legal status, GOP state senator says","Legal Issues",2010-04-26
"http://data.gesis.org/claimskg/creative_work/7cec8130-a1c0-549f-89fc-b88d0134ffa9","http://www.politifact.com/arizona/statements/2018/oct/02/martha-mcsally/did-kyrsten-sinema-support-bill-encouraging-child-/","Martha McSally","Says Rep. Kyrsten Sinema supported a bill that is 'essentially encouraging child trafficking.'","In Arizona, McSally falsely claims Sinema backed bill encouraging child trafficking","Homeland Security",2018-09-16
"http://data.gesis.org/claimskg/creative_work/9e75704f-a0fb-5e57-9d87-2f103402a9d6","http://www.politifact.com/texas/statements/2012/jul/26/ted-cruz/ted-cruz-says-david-dewhurst-advocated-guest-worke/","Ted Cruz","Says David Dewhurst 'explicitly advocated' a guest worker program for all illegal immigrants.","Ted Cruz says David Dewhurst advocated guest worker program for all illegal immigrants","Workers",2012-07-23
"http://data.gesis.org/claimskg/creative_work/8601d07e-8e72-5f5e-acd7-e50a0a747d2f","http://www.politifact.com/florida/statements/2013/jun/26/blog-posting/does-immigration-bill-include-free-obamacars-teens/","Bloggers","The immigration bill includes free 'Obamacars,' motorcycles or scooters.","Does the immigration bill include free 'Obamacars' for teens?","Transportation,Welfare",2013-06-25
"http://data.gesis.org/claimskg/creative_work/abafc1cf-1a01-53a1-b0dd-63caa00eeeae","http://www.politifact.com/truth-o-meter/statements/2018/may/30/donald-trump/donald-trumps-false-claim-about-thousands-immigrat/","Donald Trump","Speaking of immigration cases, says, 'We have thousands of judges.'","Donald Trump's false claim about 'thousands' of immigration judges","Homeland Security",2018-05-24
"http://data.gesis.org/claimskg/creative_work/a0aa691d-ee68-5cc3-9025-7c4671c54e02","http://www.politifact.com/virginia/statements/2019/jan/15/tim-kaine/tim-kaine-mostly-accurate-about-trump-nixing-25-bi/","Tim Kaine","'We took a deal to the president just last February, less than a year ago -- $25 billion over 10 years in border security done the right way - and the president blew up the deal.'","Tim Kaine is mostly accurate about Trump nixing a $25 billion border proposal","Congress",2019-01-09
"http://data.gesis.org/claimskg/creative_work/0685af18-2eea-586b-ae6b-85423f8f7bda","http://www.politifact.com/california/statements/2018/mar/13/donald-trump/no-mr-president-california-not-begging-wall/","Donald Trump","'The state of California is begging us to build walls in certain areas. They don’t tell you that.'","No, Mr. President, California is not ‘begging’ for a wall","States,Crime,Polls and Public Opinion,Public Safety,Corrections and Updates",2018-03-13
"http://data.gesis.org/claimskg/creative_work/62ad9872-bcc4-5f29-b92b-a793523f72d2","http://www.politifact.com/facebook-fact-checks/statements/2018/oct/24/viral-image/viral-facebook-post-uses-old-images-falsely-claim-/","Viral image","Says images show migrants on trains and buses heading toward the United States, not walking.","Viral Facebook post uses old images to falsely claim it's the October migrant caravan","Homeland Security",2018-10-22
"http://data.gesis.org/claimskg/creative_work/f486fde4-80a7-5316-b65a-0bd66f018078","http://www.politifact.com/truth-o-meter/statements/2018/oct/31/donald-trump/donald-trumps-wild-number-sanctuary-city-criminal-/","Donald Trump","Says 'Bob Casey voted in favor of deadly sanctuary cities that released thousands upon thousands of illegal alien criminals and vicious gang members to prey on Pennsylvania streets, to prey all over this country.'","Donald Trump's wild number of sanctuary city criminal releases","Crime",2018-10-10
"http://data.gesis.org/claimskg/creative_work/d0933140-6f48-55af-b322-40e7a8df0733","http://www.politifact.com/truth-o-meter/statements/2017/feb/17/robert-menendez/sen-bob-menendez-says-immigration-raids-not-busine/","Robert Menendez","Recent immigration raids 'are not business as usual. The raids are being done indiscriminately. They’re not focused simply on criminal aliens.'","Sen. Bob Menendez says immigration raids 'not business as usual'","Homeland Security",2017-02-13
"http://data.gesis.org/claimskg/creative_work/3fa4fb43-8730-5cbd-9d1f-44c181d79204","http://www.politifact.com/wisconsin/statements/2018/may/11/mike-pence/mike-pence-uses-outdated-figure-claiming-large-dro/","Mike Pence","'Illegal crossings at our southern border have been cut by over 40 percent.'","Mike Pence uses outdated figure in claiming large drop in illegal border crossings","Criminal Justice,Legal Issues",2018-04-25
"http://data.gesis.org/claimskg/creative_work/1447c2a5-6ce6-5996-8dfe-675509c5520a","http://www.politifact.com/facebook-fact-checks/statements/2019/jul/10/facebook-posts/meme-about-migrant-cell-phone-use-us-border-takes-/","Facebook posts","Migrants at the U.S. border are 'able to pay cell phone bills' after a 'two-month excursion across four separate countries.'","A meme about migrant cell phone use at the U.S. border takes an AP photo out of context","Technology",2019-07-08
"http://data.gesis.org/claimskg/creative_work/bbf794f0-70fd-5cf2-bb84-84dd33879b82","http://www.politifact.com/truth-o-meter/statements/2016/jun/13/donald-trump/donald-trump-says-hillary-clinton-wants-let-500-pe/","Donald Trump","Says Hillary Clinton 'plans to massively increase admissions (of Middle East refugees) … including a 500 percent increase in Syrian refugees coming into our country.'","Donald Trump says Hillary Clinton wants to let 500 percent more Syrians into the U.S.","Homeland Security,Families,Foreign Policy,Terrorism,Human Rights",2016-06-13
"http://data.gesis.org/claimskg/creative_work/6ddd5dac-7f30-57a7-a24a-7f4bca61894f","http://www.politifact.com/georgia/statements/2013/jul/30/charles-kuck/immigration-claim-about-second-jobs-doesnt-really-/","Charles Kuck","A provision of the Senate immigration bill would require you to have government permission to get a second job.","Immigration claim about second jobs doesn’t really work","Jobs,Government regulation",2013-07-13
"http://data.gesis.org/claimskg/creative_work/d8d84630-7318-5f06-936c-66f981db8194","http://www.politifact.com/florida/statements/2013/feb/18/marco-rubio/marco-rubio-says-us-farmers-have-no-way-bring-work/","Marco Rubio","The United States does 'not have a system through which growers and dairies can bring a workforce legally into the U.S.'","Marco Rubio says U.S. farmers have no way to bring in workers legally","Agriculture,Workers",2013-01-30
"http://data.gesis.org/claimskg/creative_work/9fe71d64-6174-5afc-8774-d363ff7ce470","http://www.politifact.com/wisconsin/statements/2016/apr/22/great-america-pac/pro-donald-trump-pac-hits-ted-cruz-amnesty-illegal/","Great America PAC","Says Ted Cruz 'wanted to let in more Syrian refugees and give amnesty to illegal immigrants.'","Pro-Donald Trump PAC hits Ted Cruz on amnesty for illegal immigrants, more Syrian refugees in U.S.","Foreign Policy,Terrorism,Candidate Biography",2016-03-31
"http://data.gesis.org/claimskg/creative_work/2c701a02-2b50-5b90-aab0-1fd0b57fdbca","http://www.politifact.com/truth-o-meter/statements/2010/jun/10/chain-email/chain-e-mail-claims-muslims-will-be-majority-us-20/","Chain email","'In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves.'","Chain e-mail claims Muslims will be a majority in U.S. in 20 years","Elections",2010-06-09
"http://data.gesis.org/claimskg/creative_work/eda97f14-c41a-599c-9f30-10ce350d4af5","http://www.politifact.com/florida/statements/2011/nov/10/frank-ortis/pembroke-pines-vote-southwest-ranches/","Frank Ortis","The city of Pembroke Pines doesn't have a vote in a plan to build a detention center in Southwest Ranches.","A controversial immigration detention center project gets Pembroke Pines mayor riled up","Crime,Voting Record",2011-11-05
