"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/c7fb4791-1a44-5bc3-9328-837147ab1439","http://www.politifact.com/rhode-island/statements/2013/mar/24/larry-valencia/larry-valencia-says-third-s/","Larry Valencia","'Do you know that, statistically, when you take the SAT a second time, one third of the people that take the SAT, even if they've been studying, will get a lower score than they did the first time around?'","R.I. Rep. Larry Valencia says a third of students who take SAT for second time do worse than first time","Children",2013-03-19
"http://data.gesis.org/claimskg/creative_work/4384f551-8324-5813-b9e2-7df46131aeef","http://www.politifact.com/georgia/statements/2014/jan/22/nathan-deal/deals-speech-jumps-gun-education-spending-increase/","Nathan Deal","'During my administration, funding for education has increased by over $930 million.'","Deal's speech jumps the gun on education spending increase","State Budget",2014-01-15
"http://data.gesis.org/claimskg/creative_work/a22caba1-6395-5ef1-bc0b-097df9fd74f0","http://www.politifact.com/wisconsin/statements/2015/may/05/ben-carson/more-black-men-criminal-justice-system-college-pre/","Ben Carson","'There are more young black males involved in the criminal justice system than there are in higher education.'","More young black men in criminal justice system than college, presidential hopeful Ben Carson says","Census,Criminal Justice",2015-04-22
"http://data.gesis.org/claimskg/creative_work/2a7ec41b-c8ce-530d-843d-df899b1b3865","http://www.politifact.com/punditfact/statements/2013/dec/16/bob-schieffer/bob-schieffer-says-iran-president-hassan-rouhani-h/","Bob Schieffer","Iran President Hassan 'Rouhani has more Cabinet members with Ph.D.s from American universities' than members of Barack Obama’s Cabinet.","Bob Schieffer says Iran President Hassan Rouhani has more cabinet members with American Ph.D.s than Obama","Foreign Policy",2013-12-09
"http://data.gesis.org/claimskg/creative_work/6624794c-895c-56bc-9d21-40585ccbaedc","http://www.politifact.com/truth-o-meter/statements/2013/aug/27/moms-demand-action-gun-sense-america/moms-demand-action-says-little-red-riding-hood-has/","Moms Demand Action for Gun Sense In America","The book Little Red Riding Hood is something 'that’s been banned in America,' but not assault weapons.","Moms Demand Action says 'Little Red Riding Hood' has been banned, but assault weapons haven't","Guns",2013-04-15
"http://data.gesis.org/claimskg/creative_work/4ae3b160-54fb-51fd-baf1-3c9679f24240","http://www.politifact.com/florida/statements/2010/sep/16/national-republican-congressional-committee/allen-boyd-cost-sallie-mae-employees-their-jobs-he/","National Republican Congressional Committee","'700 jobs (were) lost because Allen Boyd' voted for the health care bill.","Allen Boyd cost Sallie Mae employees their jobs with health care vote, Republicans claim","Message Machine 2010,Elections",2010-09-12
"http://data.gesis.org/claimskg/creative_work/2b35406a-41fa-5393-bcc0-8e3fe52bd266","http://www.politifact.com/oregon/statements/2013/sep/03/earl-blumenauer/has-portland-won-more-national-Constitution-contes/","Earl Blumenauer","'The city of Portland has won more national Constitution contests than any city in America.'","Has Portland won more national Constitution contests than any other city?","Debates",2013-08-23
"http://data.gesis.org/claimskg/creative_work/1f1a1b6f-202f-59c6-8bce-cfa3bfde4fee","http://www.politifact.com/tennessee/statements/2012/feb/19/chris-thomas/suburban-advocates-say-shelby-county-gave-memphis-/","Chris Thomas","'Shelby County donated – I’m sorry, gave – 44 schools to the city of Memphis.'","Suburban advocates say Shelby County 'gave' Memphis 44 schools in annexations","Infrastructure",2012-02-06
"http://data.gesis.org/claimskg/creative_work/49529b26-053d-5223-b909-1f663639fac2","http://www.politifact.com/wisconsin/statements/2015/feb/20/rebecca-blank/scott-walkers-300-million-budget-cut-looming-uw-ma/","Rebecca Blank","UW-Madison 'spent down reserves' as it was told to do two years ago and, facing new state budget cuts, has 'no more reserves to spend down.'","With Scott Walker's $300 million budget cut looming, UW-Madison says it doesn't have reserves to tap","State Finances,State Budget",2015-02-12
"http://data.gesis.org/claimskg/creative_work/778fd20b-f0c7-5a22-990a-8e5856c10944","http://www.politifact.com/florida/statements/2013/may/06/allison-tant/democratic-party-chair-allison-tant-attacks-gov-ri/","Allison Tant","Says Gov. Rick Scott allowed Republican legislators to cut his teacher pay raise proposal by 60 percent.","Democratic Party chair Allison Tant attacks Gov. Rick Scott on teacher pay raises","State Budget",2013-04-30
"http://data.gesis.org/claimskg/creative_work/e71e1230-3354-5186-8a64-204b6788a2f1","http://www.politifact.com/wisconsin/statements/2018/may/30/scott-walker/caveats-scott-walker-right-income-and-property-tax/","Scott Walker","'Property and income taxes will be lower in 2018 than they were in 2010.'","With caveats, Scott Walker is right that income and property taxes in 2018 are lower than in 2010","Income,State Finances,State Budget",2018-04-17
"http://data.gesis.org/claimskg/creative_work/0d92860a-737e-51b6-9cf7-5874ce98261a","http://www.politifact.com/wisconsin/statements/2013/may/08/kevin-reilly/uw-systems-reserves-fair-middling-system-president/","Kevin Reilly","University of Wisconsin System's reserves are in the 'mid- to low-range' of comparable university systems.","UW System's reserves fair to middling, system president says","State Finances,States,State Budget",2013-04-23
"http://data.gesis.org/claimskg/creative_work/9cfbc795-26b8-578b-a401-4646dfe44e6d","http://www.politifact.com/texas/statements/2018/aug/15/donna-howard/donna-howard-says-charter-schools-draw-more-studen/","Donna Howard","Says Texas charter schools 'get 100% state $/pupil funding while district schools (95% students) get about 1/3 funding from state w/ rest coming from local prop taxes (which is why those taxes are so high). Districts getting less b/c scarce $ going to charters.'","Donna Howard says charter schools draw more per-student state aid than socked school districts","State Finances,State Budget",2018-07-18
"http://data.gesis.org/claimskg/creative_work/5631ac96-7d63-5fa3-9bfe-6b2f65da1c26","http://www.politifact.com/florida/statements/2012/aug/30/rick-santorum/rick-santorum-says-obama-wants-nationalize-curricu/","Rick Santorum","President Obama’s education 'solution' includes an effort to 'nationalize curriculum.'","Rick Santorum says Barack Obama wants to """"nationalize curriculum""""","Children",2012-08-28
"http://data.gesis.org/claimskg/creative_work/fa87d2c0-d71c-57e4-859c-17cba0ec7afc","http://www.politifact.com/texas/statements/2011/sep/28/mitt-romney/mitt-romney-says-says-illegal-immigrants-get-10000/","Mitt Romney","Says that illegal immigrants get a $100,000 break on University of Texas tuition over four years.","Mitt Romney says illegal immigrants get a $100,000 break on University of Texas tuition over four years","State Finances,State Budget",2011-09-22
"http://data.gesis.org/claimskg/creative_work/613ceedc-422b-5f79-8d9d-320b96b04cbb","http://www.politifact.com/rhode-island/statements/2013/feb/17/brian-patrick-kennedy/rep-brian-patrick-kennedy-suggests-employers-and-s/","Brian Patrick Kennedy","Employers and schools have no right to conduct 'surveillance of a dorm room or a worker’s cubicle.'","Rep. Brian Patrick Kennedy suggests employers and schools are banned from monitoring workers in their cubicles and students in their dorm rooms","Privacy,Workers,Technology,Unions,Government regulation,Human Rights,Legal Issues",2013-02-06
"http://data.gesis.org/claimskg/creative_work/3e085dfe-2b7a-5098-bec3-9119344ed764","http://www.politifact.com/ohio/statements/2012/apr/10/sandra-williams/rep-sandra-williams-says-9997-percent-cleveland-pu/","Sandra Williams","'99.97 percent of the kids live in poverty that attend Cleveland public schools.'","Rep. Sandra Williams says 99.97 percent of Cleveland public schoolchildren live in poverty","Poverty",2012-03-21
"http://data.gesis.org/claimskg/creative_work/eebefa75-18ba-5ca6-b076-ad7278f72b27","http://www.politifact.com/virginia/statements/2015/jan/04/mark-warner/warner-sexual-assualt-its-safer-women-not-be-colle/","Mark Warner","Regarding sexual assault against women, 'It’s actually safer not to be in college than it is to be in college.'","Warner on sexual assault: It's safer for women not to be in college","Crime",2014-12-03
"http://data.gesis.org/claimskg/creative_work/aacfc01f-a67b-5aa0-9515-f934a1a5a86c","http://www.politifact.com/wisconsin/statements/2015/jun/09/hillary-clinton/scott-walker-limited-early-voting-made-it-harder-c/","Hillary Clinton","Says Scott Walker 'cut back early voting and signed legislation that would make it harder for college students to vote.'","Scott Walker limited early voting, made it harder for college students to vote, Hillary Clinton says","Elections,Job Accomplishments,Civil Rights,Negative Campaigning",2015-06-04
"http://data.gesis.org/claimskg/creative_work/6a67c0d5-9214-540a-a2d3-d557f0cfeb41","http://www.politifact.com/california/statements/2018/nov/05/tony-thurmond/ad-wrongly-implies-marshall-tuck-backed-betsy-devo/","Tony Thurmond","Says Marshall Tuck 'is backed by Donald Trump’s education advisor' pictured as Betsy DeVos.","Ad wrongly implies Marshall Tuck is ‘backed’ by Betsy DeVos","Elections",2018-10-11
"http://data.gesis.org/claimskg/creative_work/31a8439f-5a7d-5229-9dc5-357f3d6ae29b","http://www.politifact.com/texas/statements/2018/feb/16/scott-milder/scott-milder-state-share-education-spending-68-38-/","Scott Milder","'In the 1980s, the state funded 68% of school expenses, and now the state’s share is 38%.'","Scott Milder: State share of education spending was 68 percent in 1980s--now it's down to 38 percent","Children,State Budget",2018-02-06
"http://data.gesis.org/claimskg/creative_work/274cb3a8-4339-5981-9b6a-23a40e9f5fb1","http://www.politifact.com/texas/statements/2012/jan/21/silvestre-reyes/silvestre-reyes-says-says-282-texas-school-distric/","Silvestre Reyes","Says 282 Texas school districts have requested emergency waivers to increase elementary school class sizes because of 'unprecedented fiscal challenges.'","Silvestre Reyes says says 282 Texas school districts requested class-size waivers because of 'unprecedented fiscal challenges'","State Finances,State Budget",2012-01-09
"http://data.gesis.org/claimskg/creative_work/3bfd76f6-9729-5f92-ae9c-93dd4a4f44e8","http://www.politifact.com/global-news/statements/2016/mar/17/gayle-smith/usaid-head-overshoots-gains-getting-more-kids-scho/","Gayle Smith","As a sign of 'extraordinary progress,' 'there are half as many (primary-age) children out of school today as there were 15 years ago.'","USAID head overshoots gains on getting more kids into school","Foreign Policy",2016-03-09
"http://data.gesis.org/claimskg/creative_work/588d85ae-0203-548f-baaa-8e0619172531","http://www.politifact.com/facebook-fact-checks/statements/2018/dec/11/blog-posting/yes-school-principal-tried-ban-candy-canes/","Bloggers","'Principal bans candy canes.'","Yes, a school principal tried to ban candy canes","Religion,Fake news",2018-12-09
"http://data.gesis.org/claimskg/creative_work/d80bfb40-5024-5037-acd4-382c3ffc2bdb","http://www.politifact.com/tennessee/statements/2012/nov/04/stand-children-tennessee/schools-must-get-half-proceeds-county-sales-tax-in/","Stand For Children Tennessee","Says that 'Tennessee law requires that schools receive half of proceeds -- $31 million per year' -- from a half-cent increase in the Shelby County sales tax.","Schools must get half the proceeds from county sales tax increase, says Stand For Children","County Budget,County Government",2012-10-24
"http://data.gesis.org/claimskg/creative_work/767ffc9f-3d69-5f14-9c0e-d5f806d91817","http://www.politifact.com/virginia/statements/2011/jun/28/democratic-party-virginia/democrats-say-bob-mcdonnell-tried-raid-education-p/","Democratic Party of Virginia","Gov. Bob McDonnell launched a 'raid on public education to pay for roads.'","Democrats say Bob McDonnell tried to raid education to pay for roads","Transportation,State Budget",2011-06-02
"http://data.gesis.org/claimskg/creative_work/69e2bbaa-c74d-5f9a-a1b6-f7fe3df7c0f6","http://www.politifact.com/virginia/statements/2014/jun/10/mark-warner/warner-says-us-student-debt-has-surpassed-credit-c/","Mark Warner","'Right now, America has $1.1 trillion of student debt. That’s more than credit card debt.'","Warner says U.S. student debt has surpassed credit card debt","Message Machine 2014,Debt",2014-05-29
"http://data.gesis.org/claimskg/creative_work/9176d66f-1943-5df7-8bf6-a47c174c0553","http://www.politifact.com/texas/statements/2018/mar/01/ann-teich/austin-school-board-member-says-stephen-f-austin-a/","Ann Teich","Says Stephen F. Austin and James Bowie promoted slavery.","Austin school board member says Stephen F. Austin and James Bowie each promoted slavery","History",2018-02-26
"http://data.gesis.org/claimskg/creative_work/c0cb7aba-3d3d-5400-bd63-20b56797bc42","http://www.politifact.com/virginia/statements/2015/mar/02/dave-brat/brat-us-school-spending-375-percent-over-30-years-/","Dave Brat","'...Over 30 years, federal spending on education has grown by 375 percent, but test scores remain flat.'","Brat: U.S. school spending up 375 percent over 30 years but test score remain flat","Federal Budget",2015-02-16
"http://data.gesis.org/claimskg/creative_work/178c3ff3-8469-504c-b208-3809301b73f7","http://www.politifact.com/texas/statements/2015/may/27/gina-hinojosa/gina-hinojosa-says-austin-teachers-lowest-paid-any/","Gina Hinojosa","Austin school district 'teachers are the lowest paid of any urban' Texas district and the 'lowest paid of any surrounding school district.'","Gina Hinojosa says Austin teachers """"lowest paid"""" of any urban Texas district and any district nearby","State Finances,State Budget",2015-05-06
"http://data.gesis.org/claimskg/creative_work/4b88a42e-afe4-5284-956c-da77d8d33163","http://www.politifact.com/truth-o-meter/statements/2010/oct/20/mark-kirk/mark-kirk-campaign-ads-saya-alexi-giannoulias-lost/","Mark Kirk","As state treasurer, Alexi Giannoulias 'lost $73 million in our kids’ college savings.'","Mark Kirk campaign ads say Alexi Giannoulias lost $73 million in our kids’ college savings","Message Machine 2010",2010-10-18
"http://data.gesis.org/claimskg/creative_work/79032b41-f33f-59a3-96e1-a1af04738cfd","http://www.politifact.com/virginia/statements/2013/may/28/mark-warner/mark-warner-says-sequester-has-caused-70000-childr/","Mark Warner","Says 70,000 children 'have lost their Head Start slots' because of the sequester.","Mark Warner says sequester has caused 70,000 children to lose Head Start slots","Children,Federal Budget,Poverty",2013-05-14
"http://data.gesis.org/claimskg/creative_work/5c2e7be9-69be-55f4-9b7a-0fdb24a56f61","http://www.politifact.com/west-virginia/statements/2019/may/10/west-virginia-republican-party/does-west-virginia-rank-top-quarter-states-educati/","West Virginia Republican Party","'West Virginia spends more tax dollars on public education than all but 13 other states and the District of Columbia.'","Does West Virginia rank in the top quarter of states for education spending?","State Budget",2019-04-05
"http://data.gesis.org/claimskg/creative_work/29edd76d-02b8-5786-9f9e-444b62fc5e1c","http://www.politifact.com/truth-o-meter/statements/2015/aug/14/hillary-clinton/hillary-clinton-tweets-florida-got-f-college-affor/","Hillary Clinton","'F: The grade given to Florida for college affordability under Jeb Bush's leadership.'","Hillary Clinton tweets that Florida got an F for college affordability under Jeb Bush","State Budget",2015-08-10
"http://data.gesis.org/claimskg/creative_work/96baf9bc-199c-5045-a698-017666036e18","http://www.politifact.com/virginia/statements/2016/jan/18/occupy-democrats/occupy-democrats-grossly-twists-virginia-school-ba/","Occupy Democrats","Says Virginia Del. Mark Cole 'wants schools to check children’s genitals before using bathroom.'","Occupy Democrats grossly twists Virginia school bathroom bill","Children,Sexuality,Fake news",2016-01-12
"http://data.gesis.org/claimskg/creative_work/f0b08bcc-d2c8-5a3b-8d92-8cd53a9ae8e4","http://www.politifact.com/rhode-island/statements/2013/jan/13/dawson-hodgson/rhode-island-sen-dawson-hodgson-says-state-spends-/","Dawson Hodgson","'The amount of money that we put into running our own state legislature is nearly as much as we put into the University of Rhode Island.'","Rhode Island Sen. Dawson Hodgson says the state spends nearly as much on its legislature as it does on University of Rhode Island","Government Efficiency,State Budget",2013-01-03
"http://data.gesis.org/claimskg/creative_work/a71b1be2-beab-5c8a-a053-c8d58201d40c","http://www.politifact.com/truth-o-meter/statements/2012/sep/07/bill-clinton/bill-clinton-says-president-let-students-pay-clear/","Bill Clinton","Says President Barack Obama 'gives students the right to repay (federal) loans as a clear, fixed, low percentage of their income for up to 20 years.'","Bill Clinton says the president let students pay 'clear, fixed, low' rate for loans","Candidate Biography",2012-09-05
"http://data.gesis.org/claimskg/creative_work/38bb8099-2df5-5bad-8cb3-64fec0125327","http://www.politifact.com/florida/statements/2014/oct/16/rick-scott/scott-says-3000-teachers-lost-jobs-under-crist/","Rick Scott","'3,000 teachers lost their jobs when (Crist) was governor.'","Scott says 3,000 teachers lost jobs under Crist","Stimulus",2014-10-15
"http://data.gesis.org/claimskg/creative_work/886a234e-4e26-5459-be5a-757fe4b0935c","http://www.politifact.com/punditfact/statements/2018/mar/28/blog-posting/was-ohio-student-suspended-staying-class-during-na/","Bloggers","'Ohio student suspended for staying in class during National Walkout Day'","Was Ohio student suspended for staying in class during National Walkout Day?","Children,Guns,Fake news",2018-03-16
"http://data.gesis.org/claimskg/creative_work/13497465-72d8-54d1-864c-cb8b54357d76","http://www.politifact.com/texas/statements/2014/jan/15/scott-turner/scott-turner-house-speaker-hopeful-didnt-lead-coll/","Scott Turner","'I started the whole year' as a senior on the University of Illinois football team and 'led the team in interceptions and tackles from defensive back.'","Scott Turner, House speaker hopeful, didn't lead college team in tackles, interceptions","Sports,Candidate Biography",2014-01-08
"http://data.gesis.org/claimskg/creative_work/9c9715ea-152c-5740-9db2-f61aa38a1204","http://www.politifact.com/wisconsin/statements/2014/jun/27/mary-burke/citing-scott-walker-mary-burke-says-wisconsin-spen/","Mary Burke","'Part of the increase in the cost (of higher education) has been because state support has dropped. We now spend, under Governor Walker, more on corrections than we do on higher education.'","Mary Burke says Wisconsin spends more on corrections than on higher education","Criminal Justice,State Budget",2014-06-02
"http://data.gesis.org/claimskg/creative_work/1dae3194-bb69-5cd1-b4ec-312a9b15ffbf","http://www.politifact.com/texas/statements/2015/apr/23/texas-organizing-project/group-black-texans-have-higher-unemployment-rate-w/","Texas Organizing Project","'The unemployment rate among blacks in Texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in Texas since 2000.'","Group: Black Texans have higher unemployment rate than whites and earn less than they did in 2000","Jobs",2015-03-05
"http://data.gesis.org/claimskg/creative_work/603543d1-9348-5c77-b04a-2d949bc34670","http://www.politifact.com/georgia/statements/2014/oct/20/nathan-deal/deal-attack-ad-misfires-claim-carter-will-spend-bi/","Nathan Deal","'Jason Carter’s plan: increase spending by $12.5 billion.'","Deal attack ad misfires on claim Carter will spend billions","Medicaid,State Budget",2014-10-13
"http://data.gesis.org/claimskg/creative_work/3aa92cb6-ec02-5114-86d0-457f6847ed53","http://www.politifact.com/truth-o-meter/statements/2014/mar/26/barack-obama/barack-obama-says-high-schoolers-are-graduating-al/","Barack Obama","'Our high school graduation rate is the highest on record.'","Barack Obama says high schoolers are graduating at an all-time high","Children,Corrections and Updates",2014-03-20
"http://data.gesis.org/claimskg/creative_work/46f47b30-2b9a-5040-801e-8d3f3f49adc7","http://www.politifact.com/ohio/statements/2016/sep/21/donald-trump/trump-us-spends-more-almost-any-other-major-countr/","Donald Trump","'We spend more per student than almost any other major country in the world.'","Trump: U.S. spends more than 'almost any other major country' on education","Government Efficiency",2016-09-08
"http://data.gesis.org/claimskg/creative_work/8c20fe02-6ba9-5490-ad35-a1848e144f4f","http://www.politifact.com/rhode-island/statements/2014/dec/21/james-crowley/doctor-says-teens-much-likelier-know-classmate-sel/","James Crowley","'Surveys of teens in high school reveal that knowing a classmate who sells cannabis is 90 times more common than knowing a classmate who sells alcohol.'","Doctor says teens much likelier to know classmate selling pot than one selling alcohol","Children,Drugs,Crime,Polls and Public Opinion,Marijuana,Pundits",2014-12-06
"http://data.gesis.org/claimskg/creative_work/d16cfb26-9fd1-5745-99d0-af43cf88db04","http://www.politifact.com/texas/statements/2016/sep/01/hillary-clinton/hillary-clinton-correct-austins-alex-jones-said-no/","Hillary Clinton","Says Alex Jones 'said that the victims of the Sandy Hook massacre were child actors and no one was actually killed there.'","Hillary Clinton correct that Austin's Alex Jones said no one died at Sandy Hook Elementary","Children,Guns,Crime,Families,Public Safety,History",2016-09-01
"http://data.gesis.org/claimskg/creative_work/1ef1354f-208a-5209-8521-a82d1e661c54","http://www.politifact.com/truth-o-meter/statements/2010/may/10/john-barrasso/supreme-court-rejected-arguments-kagan-promoted/","John Barrasso","On military recruiters at Harvard, Elena Kagan 'took a position and the Supreme Court ruled unanimously that she was wrong.'","Supreme Court rejected arguments Kagan promoted","Gays and Lesbians,Military,Supreme Court,Kagan Nomination",2010-05-10
"http://data.gesis.org/claimskg/creative_work/9e389f6e-dd86-5e6a-8d79-b76b4058f804","http://www.politifact.com/texas/statements/2014/sep/30/greg-abbott/greg-abbott-blames-wendy-davis-limit-settlements-p/","Greg Abbott","A 2011 measure passed into law with Wendy Davis’ support 'removes from the attorney general the ability to settle lawsuits just like' the school funding case.","Greg Abbott blames Wendy Davis for limit on settlements put into law before she was a senator","Regulation,Corrections and Updates",2014-09-19
"http://data.gesis.org/claimskg/creative_work/744e2556-bd3a-5bbf-8825-e1afa3dd0b0e","http://www.politifact.com/new-hampshire/statements/2016/sep/28/national-republican-senatorial-committee/has-maggie-hassan-missed-nearly-every-trustee-meet/","National Republican Senatorial Committee","Maggie Hassan 'missed nearly every university system board meeting.'","Has Maggie Hassan missed nearly every board meeting for the University System of New Hampshire?","Voting Record",2016-09-08
"http://data.gesis.org/claimskg/creative_work/3d5327de-e7fe-5757-9644-112fd7dc34f0","http://www.politifact.com/oregon/statements/2012/nov/30/john-kitzhaber/does-state-pick-70-percent-k-12-tab/","John Kitzhaber","Says the state is required 'pick up 70 percent of the cost' of K-12 education.","Does the state pick up 70 percent of the K-12 tab?","State Budget",2012-11-10
"http://data.gesis.org/claimskg/creative_work/0ac37756-5fd0-53d1-98ab-8ebd371eb12f","http://www.politifact.com/florida/statements/2015/oct/15/rick-scott/rick-scott-says-k-12-funding-highest-states-histor/","Rick Scott","'We have the highest funding in (the) K-12 system in the history of the state.'","Rick Scott says K-12 education funding is highest in Florida's history","State Budget",2015-10-14
"http://data.gesis.org/claimskg/creative_work/e02ba74d-a18e-5b45-8b19-b93ed1c8555d","http://www.politifact.com/florida/statements/2013/oct/21/florida-stop-common-core-coalition/common-core-instills-religious-political-views/","Florida Stop Common Core Coalition","The goal of Common Core is 'to instill federally determined attitudes and mindsets in students including political and religious beliefs.'","Common Core opponents say its goal is for the federal government to instill religious and political beliefs","Religion",2013-10-16
"http://data.gesis.org/claimskg/creative_work/042acd81-8d4a-5c18-9945-df4c8ebc9703","http://www.politifact.com/florida/statements/2015/feb/11/jeb-bush/jeb-bush-says-florida-hispanic-students-perform-be/","Jeb Bush","Hispanic students in Florida perform 'the best' of any Hispanic population in the United States.","Jeb Bush says Florida Hispanic students perform 'the best' of any Hispanic group in U.S.","Diversity",2015-02-04
"http://data.gesis.org/claimskg/creative_work/ebb3bb56-78aa-508e-86c1-0bd9c3364f5a","http://www.politifact.com/wisconsin/statements/2016/jan/27/dale-kooyenga/gop-wisconsin-lawmaker-says-federal-government-ref/","Dale Kooyenga","'A lot of student loans are already refinanced by the federal government.'","GOP Wisconsin lawmaker says the federal government refinances student loans, but it doesn't","Financial Regulation,Federal Budget,Debt",2016-01-20
"http://data.gesis.org/claimskg/creative_work/956848fb-99fb-578e-b8bb-94945b69249f","http://www.politifact.com/truth-o-meter/statements/2016/sep/22/donald-trump/trumps-pants-fire-claim-blacks-are-absolutely-wors/","Donald Trump","'Our African-American communities are absolutely in the worst shape they've ever been in before. Ever. Ever. Ever.'","Trump's Pants on Fire claim that black communities 'are absolutely in the worst shape' ever","History,Diversity",2016-09-20
"http://data.gesis.org/claimskg/creative_work/2ff3a920-af47-5c70-847c-d8db01aaa025","http://www.politifact.com/ohio/statements/2012/may/01/john-boehner/john-boehner-tweets-dems-voted-double-student-loan/","John Boehner","'Student loan rates set to double because a Democratic-controlled Congress voted to double them.'","John Boehner tweets that Dems voted to double student loan interest rates","Federal Budget",2012-04-24
"http://data.gesis.org/claimskg/creative_work/c48c7d64-7e77-556b-ab3e-aacdcbb0c830","http://www.politifact.com/florida/statements/2013/sep/20/nan-rich/nan-rich-florida-waiting-lists-child-care-elderly/","Nan Rich","In Florida 'we have 75,000 on (a) waiting list for child care and 23,000 on waiting lists' for community care for the elderly.","Nan Rich says Florida has long waiting lists for child care and care for the elderly","Children,State Budget",2013-09-12
"http://data.gesis.org/claimskg/creative_work/37454fdc-bd17-562a-95fc-160fdd7916c9","http://www.politifact.com/truth-o-meter/statements/2011/sep/08/new-hampshire-democratic-party/democrats-say-texas-graduation-rate-fell-50th-unde/","New Hampshire Democratic Party","Since Rick Perry became governor, 'Texas has gone from 46th in the country to 50th in the population that graduates from high school.'","Democrats say Texas graduation rate fell to 50th under Rick Perry","New Hampshire 2012",2011-08-17
"http://data.gesis.org/claimskg/creative_work/1faf1d60-6133-5aa3-8667-6faf4393bf01","http://www.politifact.com/texas/statements/2012/sep/14/bill-hammond/bill-hammond-says-if-trends-hold-one-three-texas-w/","Bill Hammond","Says 'if current trends continue, by 2040, one out of three Texas workers will not have a high school diploma.'","Bill Hammond says that if trends hold, one in three Texas workers will lack high school diploma by 2040","Population",2012-08-21
"http://data.gesis.org/claimskg/creative_work/302c5fda-0022-5c21-8891-04093701511a","http://www.politifact.com/wisconsin/statements/2013/apr/07/scott-walker/gov-scott-walker-says-choice-schools-would-get-onl/","Scott Walker","Says that even if his budget is adopted, private schools in the choice program would be getting about half the per-pupil funds that public schools receive","Gov. Scott Walker says choice schools would get only half as much as public schools even after the aid increases in his budget","State Budget",2013-03-22
"http://data.gesis.org/claimskg/creative_work/386c90f4-5ba3-5cd2-a1e5-8a8a08b04147","http://www.politifact.com/virginia/statements/2011/mar/09/virginia-lottery/virginia-lottery-claims-all-profits-1999-have-gone/","Virginia Lottery","'Since 1999, all Virginia Lottery profits have been used for public education in the Commonwealth for kindergarten through 12th grade.'","Virginia lottery claims all profits since 1999 have gone to education","State Budget",2011-03-02
"http://data.gesis.org/claimskg/creative_work/9ebb2ee7-dc7d-5444-96f0-fe42593a9fe1","http://www.politifact.com/virginia/statements/2011/apr/15/jamie-radtke/jamie-radtke-says-george-allen-voted-raise-debt-ce/","Jamie Radtke","George Allen voted to add $3 trillion to the federal debt, voted to raise the debt ceiling four times and voted for the No Child Left Behind Act while he was a senator.","Jamie Radtke says George Allen voted to raise debt ceiling four times while in office","Federal Budget,Deficit",2011-04-12
"http://data.gesis.org/claimskg/creative_work/e8bb901f-155f-580c-80c3-eae01f9ccf8f","http://www.politifact.com/virginia/statements/2013/sep/27/terry-mcauliffe/mcauliffe-says-cuccinelli-tax-cuts-could-eliminate/","Terry McAuliffe","Under Cuccinelli’s tax cut plan, 'school divisions across Virginia could be forced to fire over 8,000 teachers.'","McAuliffe says Cuccinelli tax cuts could eliminate """"over 8,000 teachers""""","State Budget",2013-09-12
"http://data.gesis.org/claimskg/creative_work/b6322ad6-4242-5d4d-9f08-161e0dd30bd0","http://www.politifact.com/tennessee/statements/2012/aug/12/dolores-gresham/education-chair-gresham-said-she-didnt-push-bill-s/","Dolores Gresham","'I didn’t try to push' a bill to reduce lottery scholarship proceeds for students.","Education chair Gresham said she didn’t push bill she sponsored to raise eligibility standards for Hope Scholarships","Lottery",2012-07-16
"http://data.gesis.org/claimskg/creative_work/a159b1a0-409f-5bb5-b289-090505e81dc6","http://www.politifact.com/wisconsin/statements/2016/may/13/scott-walker/scott-walker-way-saying-university-wisconsin-milwa/","Scott Walker","The University of Wisconsin-Milwaukee has '2.8 students per faculty' member, 'tied for second-lowest in its history since 1994.'","Scott Walker way off in saying University of Wisconsin-Milwaukee has 2.8 students per faculty member","Government Efficiency,Unions,Labor,State Budget",2016-05-10
"http://data.gesis.org/claimskg/creative_work/3253033e-cb9d-54f3-9b4e-7c5523f0cd19","http://www.politifact.com/wisconsin/statements/2013/mar/03/sondy-pope/rep-sondy-pope-says-increases-education-funding-wo/","Sondy Pope","Under Gov. Scott Walker’s public-school budgets, 'a student entering kindergarten will not enjoy the same state investment in his or her education as those that came before them until they are graduating from high school.'","Rep. Sondy Pope says increases in education funding won’t catch up to previous levels for 12 years","State Finances,State Budget",2013-02-18
"http://data.gesis.org/claimskg/creative_work/953f6ded-179f-506c-8060-733fdac1e0ea","http://www.politifact.com/rhode-island/statements/2010/jun/25/lincoln-chafee/chafee-says-53-percent-teenagers-central-falls-are/","Lincoln Chafee","'Fifty-three percent of teens in Central Falls are getting pregnant.'","Linc Chafee says 53 percent of teenagers in Central Falls are getting pregnant","Children,Families,Women",2010-05-04
"http://data.gesis.org/claimskg/creative_work/443783db-6aa4-52a6-9956-13e19942598c","http://www.politifact.com/texas/statements/2013/dec/18/wendy-davis/abbott-defended-school-funding-system-and-legislat/","Wendy Davis","Greg Abbott defended more than $5 billion in public school funding cuts in fighting hundreds of school districts in court.","Abbott defended school funding system and legislated aid cuts in keeping with his legal duties as attorney general","State Finances,State Budget",2013-12-03
